per_idx,per_name,cat_idx,cat_code,cat_desc,cat_indent,dt_idx,dt_code,dt_desc,dt_unit,et_idx,et_code,et_desc,et_unit,geo_idx,geo_code,geo_desc,is_adj,val,serialid
2,2002-02-01,18,15XX,Conservation and Development,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,210
2,2002-02-01,19,20IX,Manufacturing,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,211
2,2002-02-01,1,XXXX,Total Construction,0,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,212
2,2002-02-01,2,00XX,Residential,0,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,213
2,2002-02-01,3,NRXX,Nonresidential,0,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,214
2,2002-02-01,4,01XX,Lodging,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,215
2,2002-02-01,5,02XX,Office,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,216
2,2002-02-01,6,03XX,Commercial,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,217
2,2002-02-01,7,04XX,Health Care,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,218
2,2002-02-01,8,05XX,Educational,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,219
2,2002-02-01,9,06XX,Religious,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,220
2,2002-02-01,11,08XX,Amusement and Recreation,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,221
2,2002-02-01,12,09XX,Transportation,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,222
2,2002-02-01,13,10XX,Communication,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,223
2,2002-02-01,14,11XX,Power,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,224
2,2002-02-01,19,20IX,Manufacturing,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,225
2,2002-02-01,1,XXXX,Total Construction,0,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,226
2,2002-02-01,2,00XX,Residential,0,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,227
2,2002-02-01,3,NRXX,Nonresidential,0,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,228
2,2002-02-01,5,02XX,Office,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,229
2,2002-02-01,6,03XX,Commercial,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,230
2,2002-02-01,7,04XX,Health Care,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,231
2,2002-02-01,8,05XX,Educational,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,232
2,2002-02-01,10,07XX,Public Safety,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,233
2,2002-02-01,11,08XX,Amusement and Recreation,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,234
2,2002-02-01,12,09XX,Transportation,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,235
2,2002-02-01,14,11XX,Power,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,236
2,2002-02-01,15,12XX,Highway and Street,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,237
2,2002-02-01,16,13XX,Sewage and Waste Disposal,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,238
2,2002-02-01,17,14XX,Water Supply,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,239
2,2002-02-01,18,15XX,Conservation and Development,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,240
3,2002-03-01,1,XXXX,Total Construction,0,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,63782,241
3,2002-03-01,2,00XX,Residential,0,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,29826,242
3,2002-03-01,3,NRXX,Nonresidential,0,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,33956,243
3,2002-03-01,4,01XX,Lodging,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,920,244
3,2002-03-01,5,02XX,Office,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,3730,245
3,2002-03-01,6,03XX,Commercial,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,5102,246
3,2002-03-01,7,04XX,Health Care,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,2087,247
3,2002-03-01,8,05XX,Educational,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,5256,248
3,2002-03-01,9,06XX,Religious,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,656,249
3,2002-03-01,10,07XX,Public Safety,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,634,250
3,2002-03-01,11,08XX,Amusement and Recreation,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,1430,251
3,2002-03-01,12,09XX,Transportation,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,1950,252
3,2002-03-01,13,10XX,Communication,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,1437,253
3,2002-03-01,14,11XX,Power,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,3433,254
3,2002-03-01,15,12XX,Highway and Street,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,2966,255
3,2002-03-01,16,13XX,Sewage and Waste Disposal,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,1208,256
3,2002-03-01,17,14XX,Water Supply,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,897,257
3,2002-03-01,18,15XX,Conservation and Development,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,257,258
3,2002-03-01,19,20IX,Manufacturing,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,1994,259
3,2002-03-01,1,XXXX,Total Construction,0,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,0,49396,260
3,2002-03-01,2,00XX,Residential,0,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,0,29407,261
3,2002-03-01,3,NRXX,Nonresidential,0,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,0,19989,262
3,2002-03-01,4,01XX,Lodging,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,0,901,263
3,2002-03-01,5,02XX,Office,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,0,3002,264
3,2002-03-01,6,03XX,Commercial,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,0,4854,265
3,2002-03-01,7,04XX,Health Care,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,0,1716,266
3,2002-03-01,8,05XX,Educational,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,0,1051,267
3,2002-03-01,9,06XX,Religious,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,0,656,268
3,2002-03-01,11,08XX,Amusement and Recreation,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,0,614,269
3,2002-03-01,12,09XX,Transportation,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,0,497,270
3,2002-03-01,13,10XX,Communication,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,0,1434,271
3,2002-03-01,14,11XX,Power,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,0,3211,272
3,2002-03-01,19,20IX,Manufacturing,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,0,1981,273
3,2002-03-01,1,XXXX,Total Construction,0,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,0,14386,274
3,2002-03-01,2,00XX,Residential,0,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,0,420,275
3,2002-03-01,3,NRXX,Nonresidential,0,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,0,13967,276
3,2002-03-01,5,02XX,Office,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,0,728,277
3,2002-03-01,6,03XX,Commercial,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,0,248,278
3,2002-03-01,7,04XX,Health Care,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,0,371,279
3,2002-03-01,8,05XX,Educational,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,0,4205,280
3,2002-03-01,10,07XX,Public Safety,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,0,626,281
3,2002-03-01,11,08XX,Amusement and Recreation,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,0,816,282
3,2002-03-01,12,09XX,Transportation,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,0,1452,283
3,2002-03-01,14,11XX,Power,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,0,222,284
3,2002-03-01,15,12XX,Highway and Street,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,0,2959,285
3,2002-03-01,16,13XX,Sewage and Waste Disposal,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,0,1182,286
3,2002-03-01,17,14XX,Water Supply,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,0,865,287
3,2002-03-01,18,15XX,Conservation and Development,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,0,257,288
3,2002-03-01,20,AXXXX,Annual Rate for Total Construction,0,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,1,844551,289
3,2002-03-01,21,A00XX,Annual Rate for Residential,0,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,1,390942,290
3,2002-03-01,22,ANRXX,Annual Rate for Nonresidential,0,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,1,453504,291
3,2002-03-01,23,A01XX,Annual Rate for Lodging,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,1,11036,292
3,2002-03-01,24,A02XX,Annual Rate for Office,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,1,46215,293
3,2002-03-01,25,A03XX,Annual Rate for Commercial,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,1,66722,294
3,2002-03-01,26,A04XX,Annual Rate for Health Care,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,1,25639,295
3,2002-03-01,27,A05XX,Annual Rate for Educational,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,1,72247,296
3,2002-03-01,28,A06XX,Annual Rate for Religious,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,1,8472,297
3,2002-03-01,29,A07XX,Annual Rate for Public Safety,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,1,8035,298
3,2002-03-01,30,A08XX,Annual Rate for Amusement and Recreation,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,1,17988,299
3,2002-03-01,31,A09XX,Annual Rate for Transportation,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,1,26742,300
3,2002-03-01,32,A10XX,Annual Rate for Communication,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,1,19092,301
3,2002-03-01,33,A11XX,Annual Rate for Power,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,1,41738,302
3,2002-03-01,34,A12XX,Annual Rate for Highway and Street,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,1,53009,303
3,2002-03-01,35,A13XX,Annual Rate for Sewage and Waste Disposal,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,1,16286,304
3,2002-03-01,36,A14XX,Annual Rate for Water Supply,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,1,11954,305
3,2002-03-01,37,A15XX,Annual Rate for Conservation and Development,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,1,3332,306
3,2002-03-01,38,A20IX,Annual Rate for Manufacturing,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,1,24998,307
3,2002-03-01,20,AXXXX,Annual Rate for Total Construction,0,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,1,637762,308
3,2002-03-01,21,A00XX,Annual Rate for Residential,0,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,1,385406,309
3,2002-03-01,22,ANRXX,Annual Rate for Nonresidential,0,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,1,252252,310
3,2002-03-01,23,A01XX,Annual Rate for Lodging,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,1,10810,311
3,2002-03-01,24,A02XX,Annual Rate for Office,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,1,37058,312
3,2002-03-01,25,A03XX,Annual Rate for Commercial,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,1,63256,313
3,2002-03-01,26,A04XX,Annual Rate for Health Care,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,1,20986,314
3,2002-03-01,27,A05XX,Annual Rate for Educational,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,1,13724,315
3,2002-03-01,28,A06XX,Annual Rate for Religious,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,1,8469,316
3,2002-03-01,30,A08XX,Annual Rate for Amusement and Recreation,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,1,7472,317
3,2002-03-01,31,A09XX,Annual Rate for Transportation,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,1,6907,318
3,2002-03-01,32,A10XX,Annual Rate for Communication,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,1,19053,319
3,2002-03-01,33,A11XX,Annual Rate for Power,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,1,38707,320
3,2002-03-01,38,A20IX,Annual Rate for Manufacturing,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,1,24835,321
3,2002-03-01,20,AXXXX,Annual Rate for Total Construction,0,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,206789,322
3,2002-03-01,21,A00XX,Annual Rate for Residential,0,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,5536,323
3,2002-03-01,22,ANRXX,Annual Rate for Nonresidential,0,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,201253,324
3,2002-03-01,24,A02XX,Annual Rate for Office,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,9158,325
3,2002-03-01,25,A03XX,Annual Rate for Commercial,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,3467,326
3,2002-03-01,26,A04XX,Annual Rate for Health Care,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,4652,327
3,2002-03-01,27,A05XX,Annual Rate for Educational,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,58523,328
3,2002-03-01,29,A07XX,Annual Rate for Public Safety,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,7933,329
3,2002-03-01,30,A08XX,Annual Rate for Amusement and Recreation,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,10516,330
3,2002-03-01,31,A09XX,Annual Rate for Transportation,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,19835,331
3,2002-03-01,33,A11XX,Annual Rate for Power,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,3031,332
3,2002-03-01,34,A12XX,Annual Rate for Highway and Street,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,52889,333
3,2002-03-01,35,A13XX,Annual Rate for Sewage and Waste Disposal,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,15960,334
3,2002-03-01,36,A14XX,Annual Rate for Water Supply,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,11530,335
3,2002-03-01,37,A15XX,Annual Rate for Conservation and Development,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,3328,336
3,2002-03-01,1,XXXX,Total Construction,0,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,337
3,2002-03-01,2,00XX,Residential,0,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,338
3,2002-03-01,3,NRXX,Nonresidential,0,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,339
3,2002-03-01,4,01XX,Lodging,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,340
3,2002-03-01,5,02XX,Office,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,341
3,2002-03-01,6,03XX,Commercial,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,342
3,2002-03-01,7,04XX,Health Care,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,343
3,2002-03-01,8,05XX,Educational,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,344
3,2002-03-01,9,06XX,Religious,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,345
3,2002-03-01,10,07XX,Public Safety,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,346
3,2002-03-01,11,08XX,Amusement and Recreation,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,347
3,2002-03-01,12,09XX,Transportation,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,348
3,2002-03-01,13,10XX,Communication,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,349
3,2002-03-01,14,11XX,Power,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,350
3,2002-03-01,15,12XX,Highway and Street,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,351
3,2002-03-01,16,13XX,Sewage and Waste Disposal,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,352
3,2002-03-01,17,14XX,Water Supply,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,353
3,2002-03-01,18,15XX,Conservation and Development,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,354
3,2002-03-01,19,20IX,Manufacturing,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,355
3,2002-03-01,1,XXXX,Total Construction,0,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,356
3,2002-03-01,2,00XX,Residential,0,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,357
3,2002-03-01,3,NRXX,Nonresidential,0,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,358
3,2002-03-01,4,01XX,Lodging,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,359
3,2002-03-01,5,02XX,Office,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,360
3,2002-03-01,6,03XX,Commercial,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,361
3,2002-03-01,7,04XX,Health Care,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,362
3,2002-03-01,8,05XX,Educational,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,363
3,2002-03-01,9,06XX,Religious,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,364
3,2002-03-01,11,08XX,Amusement and Recreation,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,365
3,2002-03-01,12,09XX,Transportation,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,366
3,2002-03-01,13,10XX,Communication,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,367
3,2002-03-01,14,11XX,Power,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,368
3,2002-03-01,19,20IX,Manufacturing,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,369
3,2002-03-01,1,XXXX,Total Construction,0,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,370
3,2002-03-01,2,00XX,Residential,0,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,371
3,2002-03-01,3,NRXX,Nonresidential,0,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,372
3,2002-03-01,5,02XX,Office,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,373
3,2002-03-01,6,03XX,Commercial,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,374
3,2002-03-01,7,04XX,Health Care,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,375
3,2002-03-01,8,05XX,Educational,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,376
3,2002-03-01,10,07XX,Public Safety,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,377
3,2002-03-01,11,08XX,Amusement and Recreation,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,378
3,2002-03-01,12,09XX,Transportation,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,379
3,2002-03-01,14,11XX,Power,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,380
3,2002-03-01,15,12XX,Highway and Street,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,381
3,2002-03-01,16,13XX,Sewage and Waste Disposal,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,382
3,2002-03-01,17,14XX,Water Supply,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,383
3,2002-03-01,18,15XX,Conservation and Development,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,384
4,2002-04-01,1,XXXX,Total Construction,0,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,69504,385
4,2002-04-01,2,00XX,Residential,0,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,33008,386
4,2002-04-01,3,NRXX,Nonresidential,0,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,36496,387
4,2002-04-01,4,01XX,Lodging,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,1009,388
4,2002-04-01,5,02XX,Office,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,3930,389
4,2002-04-01,6,03XX,Commercial,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,5267,390
4,2002-04-01,7,04XX,Health Care,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,2211,391
4,2002-04-01,8,05XX,Educational,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,5838,392
4,2002-04-01,9,06XX,Religious,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,710,393
4,2002-04-01,10,07XX,Public Safety,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,652,394
4,2002-04-01,11,08XX,Amusement and Recreation,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,1478,395
4,2002-04-01,12,09XX,Transportation,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,2049,396
4,2002-04-01,13,10XX,Communication,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,1589,397
4,2002-04-01,14,11XX,Power,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,3479,398
